date,name,value,category
2012-04-01,BUKIT PANJANG,4317,West
2012-05-01,BUKIT PANJANG,4403,West
2012-06-01,BUKIT PANJANG,4397,West
2012-07-01,BUKIT PANJANG,4358,West
2012-08-01,BUKIT PANJANG,4469,West
2012-09-01,BUKIT PANJANG,4426,West
2012-10-01,BUKIT PANJANG,4419,West
2012-11-01,BUKIT PANJANG,4497,West
2012-12-01,BUKIT PANJANG,4357,West
2013-01-01,BUKIT PANJANG,4467,West
2013-02-01,BUKIT PANJANG,4544,West
2013-03-01,BUKIT PANJANG,4502,West
2013-04-01,BUKIT PANJANG,4562,West
2013-05-01,BUKIT PANJANG,4560,West
2013-06-01,BUKIT PANJANG,4554,West
2013-07-01,BUKIT PANJANG,4488,West
2013-08-01,BUKIT PANJANG,4530,West
2013-09-01,BUKIT PANJANG,4833,West
2013-10-01,BUKIT PANJANG,4480,West
2013-11-01,BUKIT PANJANG,4406,West
2013-12-01,BUKIT PANJANG,4423,West
2014-01-01,BUKIT PANJANG,4281,West
2014-02-01,BUKIT PANJANG,4306,West
2014-03-01,BUKIT PANJANG,4353,West
2014-04-01,BUKIT PANJANG,4365,West
2014-05-01,BUKIT PANJANG,4298,West
2014-06-01,BUKIT PANJANG,4234,West
2014-07-01,BUKIT PANJANG,4223,West
2014-08-01,BUKIT PANJANG,4143,West
2014-09-01,BUKIT PANJANG,4097,West
2014-10-01,BUKIT PANJANG,4106,West
2014-11-01,BUKIT PANJANG,4166,West
2014-12-01,BUKIT PANJANG,4018,West
2015-01-01,BUKIT PANJANG,4118,West
2015-02-01,BUKIT PANJANG,3896,West
2015-03-01,BUKIT PANJANG,3943,West
2015-04-01,BUKIT PANJANG,4029,West
2015-05-01,BUKIT PANJANG,3849,West
2015-06-01,BUKIT PANJANG,4003,West
2015-07-01,BUKIT PANJANG,3872,West
2015-08-01,BUKIT PANJANG,3975,West
2015-09-01,BUKIT PANJANG,3970,West
2015-10-01,BUKIT PANJANG,3839,West
2015-11-01,BUKIT PANJANG,3883,West
2015-12-01,BUKIT PANJANG,3955,West
2016-01-01,BUKIT PANJANG,3850,West
2016-02-01,BUKIT PANJANG,3875,West
2016-03-01,BUKIT PANJANG,4068,West
2016-04-01,BUKIT PANJANG,3880,West
2016-05-01,BUKIT PANJANG,4107,West
2016-06-01,BUKIT PANJANG,3931,West
2016-07-01,BUKIT PANJANG,4030,West
2016-08-01,BUKIT PANJANG,4024,West
2016-09-01,BUKIT PANJANG,3890,West
2016-10-01,BUKIT PANJANG,3988,West
2016-11-01,BUKIT PANJANG,3790,West
2016-12-01,BUKIT PANJANG,3946,West
2017-01-01,BUKIT PANJANG,3842,West
2017-02-01,BUKIT PANJANG,3937,West
2017-03-01,BUKIT PANJANG,4125,West
2017-04-01,BUKIT PANJANG,4151,West
2017-05-01,BUKIT PANJANG,4241,West
2017-06-01,BUKIT PANJANG,3940,West
2017-07-01,BUKIT PANJANG,4180,West
2017-08-01,BUKIT PANJANG,4023,West
2017-09-01,BUKIT PANJANG,4218,West
2017-10-01,BUKIT PANJANG,4061,West
2017-11-01,BUKIT PANJANG,4115,West
2017-12-01,BUKIT PANJANG,4064,West
2018-01-01,BUKIT PANJANG,4210,West
2018-02-01,BUKIT PANJANG,3982,West
2018-03-01,BUKIT PANJANG,4080,West
2018-04-01,BUKIT PANJANG,4113,West
2018-05-01,BUKIT PANJANG,4007,West
2018-06-01,BUKIT PANJANG,3980,West
2018-07-01,BUKIT PANJANG,4096,West
2018-08-01,BUKIT PANJANG,4043,West
2018-09-01,BUKIT PANJANG,4073,West
2018-10-01,BUKIT PANJANG,4114,West
2018-11-01,BUKIT PANJANG,4047,West
2018-12-01,BUKIT PANJANG,4129,West
2019-01-01,BUKIT PANJANG,4052,West
2019-02-01,BUKIT PANJANG,4148,West
2019-03-01,BUKIT PANJANG,4167,West
2019-04-01,BUKIT PANJANG,4241,West
2019-05-01,BUKIT PANJANG,4172,West
2019-06-01,BUKIT PANJANG,4219,West
2019-07-01,BUKIT PANJANG,4049,West
2019-08-01,BUKIT PANJANG,4141,West
2019-09-01,BUKIT PANJANG,4159,West
2019-10-01,BUKIT PANJANG,4171,West
2019-11-01,BUKIT PANJANG,4339,West
2019-12-01,BUKIT PANJANG,4313,West
2020-01-01,BUKIT PANJANG,4281,West
2020-02-01,BUKIT PANJANG,4330,West
2020-03-01,BUKIT PANJANG,4312,West
2020-04-01,BUKIT PANJANG,4336,West
2020-05-01,BUKIT PANJANG,4082,West
2020-06-01,BUKIT PANJANG,4302,West
2020-07-01,BUKIT PANJANG,4487,West
2020-08-01,BUKIT PANJANG,4425,West
2020-09-01,BUKIT PANJANG,4438,West
2020-10-01,BUKIT PANJANG,4643,West
2020-11-01,BUKIT PANJANG,4528,West
2020-12-01,BUKIT PANJANG,4546,West
2021-01-01,BUKIT PANJANG,4627,West
2021-02-01,BUKIT PANJANG,4877,West
2021-03-01,BUKIT PANJANG,4631,West
2021-04-01,BUKIT PANJANG,4692,West
2021-05-01,BUKIT PANJANG,4957,West
2021-06-01,BUKIT PANJANG,4706,West
2021-07-01,BUKIT PANJANG,4892,West
2021-08-01,BUKIT PANJANG,4938,West
2021-09-01,BUKIT PANJANG,4985,West
2021-10-01,BUKIT PANJANG,4937,West
2021-11-01,BUKIT PANJANG,5093,West
2021-12-01,BUKIT PANJANG,4928,West
2022-01-01,BUKIT PANJANG,4999,West
2022-02-01,BUKIT PANJANG,4987,West
2022-03-01,BUKIT PANJANG,4972,West
2022-04-01,BUKIT PANJANG,5214,West
2022-05-01,BUKIT PANJANG,5110,West
2022-06-01,BUKIT PANJANG,5260,West
2022-07-01,BUKIT PANJANG,5193,West
2022-08-01,BUKIT PANJANG,5210,West
2022-09-01,BUKIT PANJANG,5274,West
2022-10-01,BUKIT PANJANG,5339,West
2022-11-01,BUKIT PANJANG,5364,West
2022-12-01,BUKIT PANJANG,5179,West
2023-01-01,BUKIT PANJANG,5499,West
2023-02-01,BUKIT PANJANG,5365,West
2023-03-01,BUKIT PANJANG,5351,West
2012-03-01,BUKIT TIMAH,5624,Central
2012-04-01,BUKIT TIMAH,5649,Central
2012-05-01,BUKIT TIMAH,6124,Central
2012-06-01,BUKIT TIMAH,6244,Central
2012-07-01,BUKIT TIMAH,5320,Central
2012-08-01,BUKIT TIMAH,6051,Central
2012-09-01,BUKIT TIMAH,6441,Central
2012-10-01,BUKIT TIMAH,6366,Central
2012-11-01,BUKIT TIMAH,6460,Central
2012-12-01,BUKIT TIMAH,5908,Central
2013-01-01,BUKIT TIMAH,6278,Central
2013-02-01,BUKIT TIMAH,6511,Central
2013-04-01,BUKIT TIMAH,6513,Central
2013-05-01,BUKIT TIMAH,6534,Central
2013-06-01,BUKIT TIMAH,6097,Central
2013-07-01,BUKIT TIMAH,6514,Central
2013-09-01,BUKIT TIMAH,6323,Central
2013-10-01,BUKIT TIMAH,6447,Central
2013-11-01,BUKIT TIMAH,6624,Central
2013-12-01,BUKIT TIMAH,6255,Central
2014-01-01,BUKIT TIMAH,6320,Central
2014-02-01,BUKIT TIMAH,6475,Central
2014-03-01,BUKIT TIMAH,6846,Central
2014-04-01,BUKIT TIMAH,6192,Central
2014-05-01,BUKIT TIMAH,6424,Central
2014-06-01,BUKIT TIMAH,6537,Central
2014-07-01,BUKIT TIMAH,6147,Central
2014-08-01,BUKIT TIMAH,4657,Central
2014-09-01,BUKIT TIMAH,6252,Central
2014-10-01,BUKIT TIMAH,6330,Central
2014-11-01,BUKIT TIMAH,6082,Central
2014-12-01,BUKIT TIMAH,6765,Central
2015-01-01,BUKIT TIMAH,6797,Central
2015-02-01,BUKIT TIMAH,6540,Central
2015-03-01,BUKIT TIMAH,6045,Central
2015-04-01,BUKIT TIMAH,6406,Central
2015-05-01,BUKIT TIMAH,6650,Central
2015-06-01,BUKIT TIMAH,5992,Central
2015-07-01,BUKIT TIMAH,5986,Central
2015-08-01,BUKIT TIMAH,6573,Central
2015-09-01,BUKIT TIMAH,6452,Central
2015-10-01,BUKIT TIMAH,6284,Central
2015-11-01,BUKIT TIMAH,5629,Central
2015-12-01,BUKIT TIMAH,6498,Central
2016-01-01,BUKIT TIMAH,6767,Central
2016-02-01,BUKIT TIMAH,6287,Central
2016-03-01,BUKIT TIMAH,6393,Central
2016-04-01,BUKIT TIMAH,6336,Central
2016-05-01,BUKIT TIMAH,6159,Central
2016-06-01,BUKIT TIMAH,6136,Central
2016-07-01,BUKIT TIMAH,6677,Central
2016-08-01,BUKIT TIMAH,6402,Central
2016-09-01,BUKIT TIMAH,6708,Central
2016-10-01,BUKIT TIMAH,6553,Central
2016-11-01,BUKIT TIMAH,6805,Central
2016-12-01,BUKIT TIMAH,6359,Central
2017-01-01,BUKIT TIMAH,6621,Central
2017-02-01,BUKIT TIMAH,6181,Central
2017-03-01,BUKIT TIMAH,6561,Central
2017-04-01,BUKIT TIMAH,6415,Central
2017-05-01,BUKIT TIMAH,7070,Central
2017-06-01,BUKIT TIMAH,6424,Central
2017-07-01,BUKIT TIMAH,6132,Central
2017-08-01,BUKIT TIMAH,6281,Central
2017-09-01,BUKIT TIMAH,6455,Central
2017-10-01,BUKIT TIMAH,6144,Central
2017-11-01,BUKIT TIMAH,6492,Central
2017-12-01,BUKIT TIMAH,6366,Central
2018-01-01,BUKIT TIMAH,6676,Central
2018-02-01,BUKIT TIMAH,6649,Central
2018-03-01,BUKIT TIMAH,6558,Central
2018-04-01,BUKIT TIMAH,6451,Central
2018-05-01,BUKIT TIMAH,5781,Central
2018-06-01,BUKIT TIMAH,6328,Central
2018-07-01,BUKIT TIMAH,6503,Central
2018-08-01,BUKIT TIMAH,6544,Central
2018-09-01,BUKIT TIMAH,5941,Central
2018-10-01,BUKIT TIMAH,6449,Central
2018-11-01,BUKIT TIMAH,6239,Central
2018-12-01,BUKIT TIMAH,6562,Central
2019-01-01,BUKIT TIMAH,6263,Central
2019-02-01,BUKIT TIMAH,6425,Central
2019-03-01,BUKIT TIMAH,6537,Central
2019-04-01,BUKIT TIMAH,6410,Central
2019-05-01,BUKIT TIMAH,6431,Central
2019-06-01,BUKIT TIMAH,6236,Central
2019-07-01,BUKIT TIMAH,6387,Central
2019-08-01,BUKIT TIMAH,6580,Central
2019-09-01,BUKIT TIMAH,6349,Central
2019-10-01,BUKIT TIMAH,6173,Central
2019-11-01,BUKIT TIMAH,6603,Central
2019-12-01,BUKIT TIMAH,6551,Central
2020-01-01,BUKIT TIMAH,6333,Central
2020-03-01,BUKIT TIMAH,6769,Central
2020-04-01,BUKIT TIMAH,5953,Central
2020-05-01,BUKIT TIMAH,6562,Central
2020-06-01,BUKIT TIMAH,6162,Central
2020-07-01,BUKIT TIMAH,6453,Central
2020-08-01,BUKIT TIMAH,6692,Central
2020-09-01,BUKIT TIMAH,6247,Central
2020-10-01,BUKIT TIMAH,6105,Central
2020-11-01,BUKIT TIMAH,6386,Central
2020-12-01,BUKIT TIMAH,6512,Central
2021-01-01,BUKIT TIMAH,6159,Central
2021-02-01,BUKIT TIMAH,6582,Central
2021-03-01,BUKIT TIMAH,6783,Central
2021-04-01,BUKIT TIMAH,6314,Central
2021-05-01,BUKIT TIMAH,6424,Central
2021-06-01,BUKIT TIMAH,6699,Central
2021-07-01,BUKIT TIMAH,6701,Central
2021-08-01,BUKIT TIMAH,7062,Central
2021-09-01,BUKIT TIMAH,6477,Central
2021-10-01,BUKIT TIMAH,6398,Central
2021-11-01,BUKIT TIMAH,6365,Central
2021-12-01,BUKIT TIMAH,6552,Central
2022-01-01,BUKIT TIMAH,6649,Central
2022-02-01,BUKIT TIMAH,7114,Central
2022-03-01,BUKIT TIMAH,7047,Central
2022-04-01,BUKIT TIMAH,6728,Central
2022-05-01,BUKIT TIMAH,7254,Central
2022-06-01,BUKIT TIMAH,6315,Central
2022-07-01,BUKIT TIMAH,6882,Central
2022-08-01,BUKIT TIMAH,6320,Central
2022-09-01,BUKIT TIMAH,7072,Central
2022-10-01,BUKIT TIMAH,7536,Central
2022-11-01,BUKIT TIMAH,7135,Central
2022-12-01,BUKIT TIMAH,7538,Central
2023-01-01,BUKIT TIMAH,7294,Central
2023-02-01,BUKIT TIMAH,6969,Central
2012-03-01,CENTRAL AREA,6723,Central
2012-04-01,CENTRAL AREA,6257,Central
2012-05-01,CENTRAL AREA,6464,Central
2012-06-01,CENTRAL AREA,6755,Central
2012-07-01,CENTRAL AREA,6724,Central
2012-08-01,CENTRAL AREA,6846,Central
2012-09-01,CENTRAL AREA,7375,Central
2012-10-01,CENTRAL AREA,6622,Central
2012-11-01,CENTRAL AREA,6940,Central
2012-12-01,CENTRAL AREA,6541,Central
2013-01-01,CENTRAL AREA,7376,Central
2013-02-01,CENTRAL AREA,6838,Central
2013-03-01,CENTRAL AREA,5791,Central
2013-04-01,CENTRAL AREA,6610,Central
2013-05-01,CENTRAL AREA,6645,Central
2013-06-01,CENTRAL AREA,6975,Central
2013-07-01,CENTRAL AREA,6275,Central
2013-08-01,CENTRAL AREA,6393,Central
2013-09-01,CENTRAL AREA,6928,Central
2013-10-01,CENTRAL AREA,6464,Central
2013-11-01,CENTRAL AREA,6982,Central
2013-12-01,CENTRAL AREA,6383,Central
2014-01-01,CENTRAL AREA,6925,Central
2014-02-01,CENTRAL AREA,6494,Central
2014-03-01,CENTRAL AREA,6949,Central
2014-04-01,CENTRAL AREA,7038,Central
2014-05-01,CENTRAL AREA,6219,Central
2014-06-01,CENTRAL AREA,6818,Central
2014-07-01,CENTRAL AREA,5929,Central
2014-08-01,CENTRAL AREA,6706,Central
2014-09-01,CENTRAL AREA,6446,Central
2014-10-01,CENTRAL AREA,6199,Central
2014-11-01,CENTRAL AREA,6096,Central
2014-12-01,CENTRAL AREA,6999,Central
2015-01-01,CENTRAL AREA,8358,Central
2015-02-01,CENTRAL AREA,8791,Central
2015-03-01,CENTRAL AREA,8230,Central
2015-04-01,CENTRAL AREA,8275,Central
2015-05-01,CENTRAL AREA,8339,Central
2015-06-01,CENTRAL AREA,8004,Central
2015-07-01,CENTRAL AREA,7334,Central
2015-08-01,CENTRAL AREA,8020,Central
2015-09-01,CENTRAL AREA,8783,Central
2015-10-01,CENTRAL AREA,7566,Central
2015-11-01,CENTRAL AREA,7538,Central
2015-12-01,CENTRAL AREA,7173,Central
2016-01-01,CENTRAL AREA,8041,Central
2016-02-01,CENTRAL AREA,8143,Central
2016-03-01,CENTRAL AREA,7601,Central
2016-04-01,CENTRAL AREA,7000,Central
2016-05-01,CENTRAL AREA,7787,Central
2016-06-01,CENTRAL AREA,7048,Central
2016-07-01,CENTRAL AREA,7614,Central
2016-08-01,CENTRAL AREA,8121,Central
2016-09-01,CENTRAL AREA,8098,Central
2016-10-01,CENTRAL AREA,6512,Central
2016-11-01,CENTRAL AREA,8137,Central
2016-12-01,CENTRAL AREA,7780,Central
2017-01-01,CENTRAL AREA,7351,Central
2017-02-01,CENTRAL AREA,7167,Central
2017-03-01,CENTRAL AREA,7893,Central
2017-04-01,CENTRAL AREA,7178,Central
2017-05-01,CENTRAL AREA,7610,Central
2017-06-01,CENTRAL AREA,7827,Central
2017-07-01,CENTRAL AREA,7245,Central
2017-08-01,CENTRAL AREA,7688,Central
2017-09-01,CENTRAL AREA,7942,Central
2017-10-01,CENTRAL AREA,7122,Central
2017-11-01,CENTRAL AREA,7183,Central
2017-12-01,CENTRAL AREA,6968,Central
2018-01-01,CENTRAL AREA,7569,Central
2018-02-01,CENTRAL AREA,8220,Central
2018-03-01,CENTRAL AREA,8054,Central
2018-04-01,CENTRAL AREA,7388,Central
2018-05-01,CENTRAL AREA,7258,Central
2018-06-01,CENTRAL AREA,8084,Central
2018-07-01,CENTRAL AREA,7188,Central
2018-08-01,CENTRAL AREA,6770,Central
2018-09-01,CENTRAL AREA,7861,Central
2018-10-01,CENTRAL AREA,6847,Central
2018-11-01,CENTRAL AREA,7903,Central
2018-12-01,CENTRAL AREA,7413,Central
2019-01-01,CENTRAL AREA,7872,Central
2019-02-01,CENTRAL AREA,6525,Central
2019-03-01,CENTRAL AREA,6864,Central
2019-04-01,CENTRAL AREA,7592,Central
2019-05-01,CENTRAL AREA,7101,Central
2019-06-01,CENTRAL AREA,7281,Central
2019-07-01,CENTRAL AREA,7739,Central
2019-08-01,CENTRAL AREA,7845,Central
2019-09-01,CENTRAL AREA,7546,Central
2019-10-01,CENTRAL AREA,7020,Central
2019-11-01,CENTRAL AREA,7713,Central
2019-12-01,CENTRAL AREA,7315,Central
2020-01-01,CENTRAL AREA,6085,Central
2020-02-01,CENTRAL AREA,7039,Central
2020-03-01,CENTRAL AREA,6629,Central
2020-05-01,CENTRAL AREA,6632,Central
2020-06-01,CENTRAL AREA,7066,Central
2020-07-01,CENTRAL AREA,7594,Central
2020-08-01,CENTRAL AREA,6845,Central
2020-09-01,CENTRAL AREA,7603,Central
2020-10-01,CENTRAL AREA,7166,Central
2020-11-01,CENTRAL AREA,8013,Central
2020-12-01,CENTRAL AREA,6361,Central
2021-01-01,CENTRAL AREA,6928,Central
2021-02-01,CENTRAL AREA,8333,Central
2021-03-01,CENTRAL AREA,7843,Central
2021-04-01,CENTRAL AREA,8223,Central
2021-05-01,CENTRAL AREA,8758,Central
2021-06-01,CENTRAL AREA,8345,Central
2021-07-01,CENTRAL AREA,7985,Central
2021-08-01,CENTRAL AREA,8811,Central
2021-09-01,CENTRAL AREA,7720,Central
2021-10-01,CENTRAL AREA,8732,Central
2021-11-01,CENTRAL AREA,8873,Central
2021-12-01,CENTRAL AREA,8679,Central
2022-01-01,CENTRAL AREA,8470,Central
2022-02-01,CENTRAL AREA,8263,Central
2022-03-01,CENTRAL AREA,8139,Central
2022-04-01,CENTRAL AREA,8701,Central
2022-05-01,CENTRAL AREA,8572,Central
2022-06-01,CENTRAL AREA,8233,Central
2022-07-01,CENTRAL AREA,7537,Central
2022-08-01,CENTRAL AREA,7835,Central
2022-09-01,CENTRAL AREA,7769,Central
2022-10-01,CENTRAL AREA,9565,Central
2022-11-01,CENTRAL AREA,8379,Central
2022-12-01,CENTRAL AREA,8198,Central
2023-01-01,CENTRAL AREA,8361,Central
2023-02-01,CENTRAL AREA,8318,Central
2023-03-01,CENTRAL AREA,9434,Central
2012-03-01,CHOA CHU KANG,4033,West
2012-04-01,CHOA CHU KANG,4036,West
2012-05-01,CHOA CHU KANG,4174,West
2012-06-01,CHOA CHU KANG,4097,West
2012-07-01,CHOA CHU KANG,4169,West
2012-08-01,CHOA CHU KANG,4139,West
2012-09-01,CHOA CHU KANG,4180,West
2012-10-01,CHOA CHU KANG,4221,West
2012-11-01,CHOA CHU KANG,4204,West
2012-12-01,CHOA CHU KANG,4292,West
2013-01-01,CHOA CHU KANG,4297,West
2013-02-01,CHOA CHU KANG,4330,West
2013-03-01,CHOA CHU KANG,4307,West
2013-04-01,CHOA CHU KANG,4345,West
2013-05-01,CHOA CHU KANG,4351,West
2013-06-01,CHOA CHU KANG,4313,West
2013-07-01,CHOA CHU KANG,4220,West
2013-08-01,CHOA CHU KANG,4265,West
2013-09-01,CHOA CHU KANG,4194,West
2013-10-01,CHOA CHU KANG,4157,West
2013-11-01,CHOA CHU KANG,4107,West
2013-12-01,CHOA CHU KANG,4045,West
2014-01-01,CHOA CHU KANG,4094,West
2014-02-01,CHOA CHU KANG,4100,West
2014-03-01,CHOA CHU KANG,4088,West
2014-04-01,CHOA CHU KANG,3999,West
2014-05-01,CHOA CHU KANG,3851,West
2014-06-01,CHOA CHU KANG,3938,West
2014-07-01,CHOA CHU KANG,3828,West
2014-08-01,CHOA CHU KANG,3895,West
2014-09-01,CHOA CHU KANG,3737,West
2014-10-01,CHOA CHU KANG,3826,West
2014-11-01,CHOA CHU KANG,3796,West
2014-12-01,CHOA CHU KANG,3725,West
2015-01-01,CHOA CHU KANG,3715,West
2015-02-01,CHOA CHU KANG,3693,West
2015-03-01,CHOA CHU KANG,3755,West
2015-04-01,CHOA CHU KANG,3634,West
2015-05-01,CHOA CHU KANG,3583,West
2015-06-01,CHOA CHU KANG,3527,West
2015-07-01,CHOA CHU KANG,3550,West
2015-08-01,CHOA CHU KANG,3587,West
2015-09-01,CHOA CHU KANG,3512,West
2015-10-01,CHOA CHU KANG,3534,West
2015-11-01,CHOA CHU KANG,3585,West
2015-12-01,CHOA CHU KANG,3588,West
2016-01-01,CHOA CHU KANG,3606,West
2016-02-01,CHOA CHU KANG,3542,West
2016-03-01,CHOA CHU KANG,3588,West
2016-04-01,CHOA CHU KANG,3573,West
2016-05-01,CHOA CHU KANG,3557,West
2016-06-01,CHOA CHU KANG,3521,West
2016-07-01,CHOA CHU KANG,3618,West
2016-08-01,CHOA CHU KANG,3531,West
2016-09-01,CHOA CHU KANG,3527,West
2016-10-01,CHOA CHU KANG,3527,West
2016-11-01,CHOA CHU KANG,3460,West
2016-12-01,CHOA CHU KANG,3485,West
2017-01-01,CHOA CHU KANG,3537,West
2017-02-01,CHOA CHU KANG,3462,West
2017-03-01,CHOA CHU KANG,3553,West
2017-04-01,CHOA CHU KANG,3533,West
2017-05-01,CHOA CHU KANG,3540,West
2017-06-01,CHOA CHU KANG,3550,West
2017-07-01,CHOA CHU KANG,3523,West
2017-08-01,CHOA CHU KANG,3599,West
2017-09-01,CHOA CHU KANG,3502,West
2017-10-01,CHOA CHU KANG,3452,West
2017-11-01,CHOA CHU KANG,3552,West
2017-12-01,CHOA CHU KANG,3513,West
2018-01-01,CHOA CHU KANG,3446,West
2018-02-01,CHOA CHU KANG,3441,West
2018-03-01,CHOA CHU KANG,3444,West
2018-04-01,CHOA CHU KANG,3428,West
2018-05-01,CHOA CHU KANG,3478,West
2018-06-01,CHOA CHU KANG,3417,West
2018-07-01,CHOA CHU KANG,3455,West
2018-08-01,CHOA CHU KANG,3486,West
2018-09-01,CHOA CHU KANG,3402,West
2018-10-01,CHOA CHU KANG,3418,West
2018-11-01,CHOA CHU KANG,3523,West
2018-12-01,CHOA CHU KANG,3488,West
2019-01-01,CHOA CHU KANG,3487,West
2019-02-01,CHOA CHU KANG,3489,West
2019-03-01,CHOA CHU KANG,3419,West
2019-04-01,CHOA CHU KANG,3457,West
2019-05-01,CHOA CHU KANG,3432,West
2019-06-01,CHOA CHU KANG,3439,West
2019-07-01,CHOA CHU KANG,3502,West
2019-08-01,CHOA CHU KANG,3464,West
2019-09-01,CHOA CHU KANG,3433,West
2019-10-01,CHOA CHU KANG,3511,West
2019-11-01,CHOA CHU KANG,3579,West
2019-12-01,CHOA CHU KANG,3517,West
2020-01-01,CHOA CHU KANG,3458,West
2020-02-01,CHOA CHU KANG,3539,West
2020-03-01,CHOA CHU KANG,3520,West
2020-04-01,CHOA CHU KANG,3975,West
2020-05-01,CHOA CHU KANG,3816,West
2020-06-01,CHOA CHU KANG,3688,West
2020-07-01,CHOA CHU KANG,3841,West
2020-08-01,CHOA CHU KANG,3810,West
2020-09-01,CHOA CHU KANG,3931,West
2020-10-01,CHOA CHU KANG,3933,West
2020-11-01,CHOA CHU KANG,4141,West
2020-12-01,CHOA CHU KANG,4129,West
2021-01-01,CHOA CHU KANG,4192,West
2021-02-01,CHOA CHU KANG,4328,West
2021-03-01,CHOA CHU KANG,4411,West
2021-04-01,CHOA CHU KANG,4477,West
2021-05-01,CHOA CHU KANG,4675,West
2021-06-01,CHOA CHU KANG,4591,West
2021-07-01,CHOA CHU KANG,4598,West
2021-08-01,CHOA CHU KANG,4742,West
2021-09-01,CHOA CHU KANG,4774,West
2021-10-01,CHOA CHU KANG,4750,West
2021-11-01,CHOA CHU KANG,4912,West
2021-12-01,CHOA CHU KANG,4970,West
2022-01-01,CHOA CHU KANG,4884,West
2022-02-01,CHOA CHU KANG,4849,West
2022-03-01,CHOA CHU KANG,4899,West
2022-04-01,CHOA CHU KANG,4973,West
2022-05-01,CHOA CHU KANG,4998,West
2022-06-01,CHOA CHU KANG,4978,West
2022-07-01,CHOA CHU KANG,4969,West
2022-08-01,CHOA CHU KANG,5082,West
2022-09-01,CHOA CHU KANG,5137,West
2022-10-01,CHOA CHU KANG,5037,West
2022-11-01,CHOA CHU KANG,5094,West
2022-12-01,CHOA CHU KANG,5080,West
2023-01-01,CHOA CHU KANG,5098,West
2023-02-01,CHOA CHU KANG,5095,West
2023-03-01,CHOA CHU KANG,4875,West
2012-03-01,CLEMENTI,5443,West
2012-04-01,CLEMENTI,5406,West
2012-05-01,CLEMENTI,5435,West
2012-06-01,CLEMENTI,5461,West
2012-07-01,CLEMENTI,5495,West
2012-08-01,CLEMENTI,5605,West
2012-09-01,CLEMENTI,5547,West
2012-10-01,CLEMENTI,5518,West
2012-11-01,CLEMENTI,5589,West
2012-12-01,CLEMENTI,5765,West
2013-01-01,CLEMENTI,5814,West
2013-02-01,CLEMENTI,5790,West
2013-03-01,CLEMENTI,5586,West
2013-04-01,CLEMENTI,5620,West
2013-05-01,CLEMENTI,6092,West
2013-06-01,CLEMENTI,5680,West
2013-07-01,CLEMENTI,5758,West
2013-08-01,CLEMENTI,5698,West
2013-09-01,CLEMENTI,5507,West
2013-10-01,CLEMENTI,5705,West
2013-11-01,CLEMENTI,5541,West
2013-12-01,CLEMENTI,5451,West
2014-01-01,CLEMENTI,5488,West
2014-02-01,CLEMENTI,5526,West
2014-03-01,CLEMENTI,5504,West
2014-04-01,CLEMENTI,5707,West
2014-05-01,CLEMENTI,5249,West
2014-06-01,CLEMENTI,5279,West
2014-07-01,CLEMENTI,5495,West
2014-08-01,CLEMENTI,5398,West
2014-09-01,CLEMENTI,5323,West
2014-10-01,CLEMENTI,5334,West
2014-11-01,CLEMENTI,5020,West
2014-12-01,CLEMENTI,5243,West
2015-01-01,CLEMENTI,5014,West
2015-02-01,CLEMENTI,5394,West
2015-03-01,CLEMENTI,5114,West
2015-04-01,CLEMENTI,5290,West
2015-05-01,CLEMENTI,5237,West
2015-06-01,CLEMENTI,5138,West
2015-07-01,CLEMENTI,5292,West
2015-08-01,CLEMENTI,5172,West
2015-09-01,CLEMENTI,5196,West
2015-10-01,CLEMENTI,5156,West
2015-11-01,CLEMENTI,5404,West
2015-12-01,CLEMENTI,5260,West
2016-01-01,CLEMENTI,5048,West
2016-02-01,CLEMENTI,5121,West
2016-03-01,CLEMENTI,5059,West
2016-04-01,CLEMENTI,5353,West
2016-05-01,CLEMENTI,5090,West
2016-06-01,CLEMENTI,5095,West
2016-07-01,CLEMENTI,5430,West
2016-08-01,CLEMENTI,5514,West
2016-09-01,CLEMENTI,5050,West
2016-10-01,CLEMENTI,5233,West
2016-11-01,CLEMENTI,5418,West
2016-12-01,CLEMENTI,5385,West
2017-01-01,CLEMENTI,5102,West
2017-02-01,CLEMENTI,5203,West
2017-03-01,CLEMENTI,5404,West
2017-04-01,CLEMENTI,5409,West
2017-05-01,CLEMENTI,5708,West
2017-06-01,CLEMENTI,6305,West
2017-07-01,CLEMENTI,5089,West
2017-08-01,CLEMENTI,5554,West
2017-09-01,CLEMENTI,5629,West
2017-10-01,CLEMENTI,5531,West
2017-11-01,CLEMENTI,5251,West
2017-12-01,CLEMENTI,5463,West
2018-01-01,CLEMENTI,5137,West
2018-02-01,CLEMENTI,5770,West
2018-03-01,CLEMENTI,5785,West
2018-04-01,CLEMENTI,5261,West
2018-05-01,CLEMENTI,5351,West
2018-06-01,CLEMENTI,5704,West
2018-07-01,CLEMENTI,5182,West
2018-08-01,CLEMENTI,5417,West
2018-09-01,CLEMENTI,4970,West
2018-10-01,CLEMENTI,5439,West
2018-11-01,CLEMENTI,5495,West
2018-12-01,CLEMENTI,5092,West
2019-01-01,CLEMENTI,5266,West
2019-02-01,CLEMENTI,5411,West
2019-03-01,CLEMENTI,5054,West
2019-04-01,CLEMENTI,4922,West
2019-05-01,CLEMENTI,4981,West
2019-06-01,CLEMENTI,5139,West
